id_cliente,id_producto,cantidad,monto,fecha
cliente_2466,producto_10,10,511.95,2023-11-07
cliente_2980,producto_39,5,477.98,2023-07-19
cliente_2842,producto_12,8,533.81,2023-07-24
cliente_3179,producto_22,7,288.65,2023-10-04
cliente_1695,producto_6,8,333.96,2023-08-28
cliente_3755,producto_11,10,810.19,2024-03-23
cliente_2697,producto_50,6,60.89,2024-02-12
cliente_3909,producto_17,10,748.64,2024-03-19
cliente_168,producto_37,10,426.6,2023-08-20
cliente_4258,producto_35,10,256.38,2024-05-07
cliente_3915,producto_41,10,399.02,2023-08-03
cliente_4858,producto_41,5,443.12,2024-05-06
cliente_1194,producto_28,1,57.32,2023-10-16
cliente_2315,producto_40,6,514.68,2023-06-29
cliente_1515,producto_22,3,147.74,2024-04-26
cliente_1529,producto_39,10,625.92,2024-04-10
cliente_355,producto_17,1,67.08,2023-10-27
cliente_2321,producto_35,4,383.31,2024-02-06
cliente_1575,producto_26,9,724.14,2023-11-18
cliente_4561,producto_47,9,267.41,2024-05-02
cliente_3043,producto_14,10,547.2,2023-06-25
cliente_2301,producto_20,5,263.8,2023-08-21
cliente_367,producto_22,9,429.39,2023-08-03
cliente_336,producto_42,7,569.43,2023-12-18
cliente_1854,producto_13,4,237.43,2024-05-20
cliente_2569,producto_22,4,115.85,2023-07-07
cliente_978,producto_42,10,973.57,2023-06-17
cliente_3020,producto_14,10,105.96,2024-05-24
cliente_883,producto_22,10,542.15,2023-09-23
cliente_1141,producto_21,10,548.45,2023-08-03
cliente_1477,producto_18,9,688.56,2023-08-06
cliente_2105,producto_34,7,419.33,2023-09-07
cliente_966,producto_25,3,290.56,2023-10-15
cliente_2638,producto_43,7,328.7,2023-06-30
cliente_3995,producto_36,7,670.39,2024-03-24
cliente_115,producto_28,4,136.25,2024-03-05
cliente_1214,producto_17,8,593.37,2024-01-20
cliente_101,producto_26,8,427.66,2024-05-11
cliente_4401,producto_31,6,163.06,2023-11-29
cliente_944,producto_14,3,102.68,2023-10-23
cliente_3186,producto_29,1,77.27,2024-02-25
cliente_1964,producto_43,2,59.67,2023-07-02
cliente_290,producto_5,6,67.45,2023-08-29
cliente_4336,producto_11,6,487.2,2023-11-23
cliente_4050,producto_20,4,233.65,2024-05-29
cliente_1797,producto_32,7,447.47,2024-06-12
cliente_339,producto_6,10,205.24,2023-12-16
cliente_2337,producto_48,9,109.72,2024-06-01
cliente_273,producto_22,10,576.59,2024-02-10
cliente_4267,producto_34,3,235.66,2023-12-24
cliente_885,producto_38,2,159.34,2023-09-13
cliente_2546,producto_45,5,309.63,2023-07-23
cliente_1829,producto_1,8,331.73,2023-08-17
cliente_4741,producto_25,8,94.3,2023-09-10
cliente_1409,producto_34,6,432.37,2024-05-03
cliente_674,producto_38,1,74.8,2024-02-15
cliente_2166,producto_38,8,468.29,2024-06-01
cliente_4196,producto_36,2,29.24,2023-07-21
cliente_2096,producto_49,2,166.66,2024-03-18
cliente_2554,producto_42,4,44.71,2024-03-14
cliente_4083,producto_37,5,446.93,2023-09-07
cliente_2613,producto_11,3,61.49,2023-10-12
cliente_3886,producto_15,7,365.77,2023-10-13
cliente_3442,producto_23,9,857.85,2024-02-02
cliente_1112,producto_10,7,207.31,2024-02-03
cliente_360,producto_30,4,260.18,2023-08-25
cliente_2681,producto_1,2,132.8,2024-04-17
cliente_4225,producto_38,10,430.47,2024-04-26
cliente_3930,producto_39,6,190.76,2024-01-26
cliente_1860,producto_8,2,90.13,2024-05-31
cliente_4869,producto_28,1,12.99,2023-10-27
cliente_600,producto_12,3,285.12,2024-05-10
cliente_2918,producto_27,6,580.46,2023-12-04
cliente_363,producto_25,3,216.82,2023-08-26
cliente_4984,producto_29,7,440.78,2023-11-19
cliente_2409,producto_14,10,117.39,2023-10-20
cliente_3567,producto_7,5,79.74,2024-03-19
cliente_2298,producto_24,8,389.7,2024-04-20
cliente_1350,producto_38,6,151.78,2024-05-28
cliente_812,producto_16,9,287.02,2024-01-08
cliente_947,producto_22,1,72.93,2024-04-25
cliente_1245,producto_49,5,185.7,2024-04-07
cliente_1494,producto_17,3,249.95,2023-07-15
cliente_1672,producto_13,6,193.1,2024-01-29
cliente_2486,producto_47,6,444.46,2023-09-24
cliente_817,producto_14,6,519.32,2023-07-26
cliente_3163,producto_9,6,353.04,2024-04-14
cliente_1625,producto_27,9,626.53,2024-06-05
cliente_1158,producto_27,4,110.5,2023-10-09
cliente_1509,producto_1,3,154.95,2024-01-03
cliente_3241,producto_13,10,450.59,2024-05-11
cliente_73,producto_39,2,37.34,2023-06-15
cliente_3274,producto_20,1,22.67,2024-05-25
cliente_196,producto_44,1,25.11,2023-11-09
cliente_4186,producto_17,2,54.06,2023-11-02
cliente_969,producto_36,6,167.22,2024-01-06
cliente_653,producto_24,2,184.77,2024-06-10
cliente_4864,producto_30,4,70.29,2023-09-10
cliente_1914,producto_18,3,191.97,2024-02-23
cliente_475,producto_1,5,147.89,2024-06-14
cliente_2211,producto_42,5,426.74,2023-07-26
cliente_227,producto_9,8,249.01,2023-11-28
cliente_3925,producto_13,3,143.89,2024-04-27
cliente_1179,producto_31,7,694.1,2024-02-09
cliente_2190,producto_6,4,221.52,2023-11-08
cliente_3455,producto_2,9,882.83,2023-08-04
cliente_4013,producto_3,4,279.32,2024-03-07
cliente_2285,producto_9,9,216.06,2024-04-14
cliente_2588,producto_22,6,430.48,2024-05-31
cliente_2633,producto_43,8,656.77,2024-01-07
cliente_1777,producto_29,1,76.86,2023-06-27
cliente_1651,producto_46,5,491.11,2024-01-04
cliente_2536,producto_20,1,78.78,2023-08-13
cliente_768,producto_4,10,577.95,2023-10-09
cliente_4026,producto_6,2,39.14,2024-05-07
cliente_418,producto_31,4,196.48,2024-03-31
cliente_2550,producto_10,8,466.9,2023-10-22
cliente_2409,producto_22,10,992.49,2023-10-27
cliente_2554,producto_45,3,229.86,2023-09-16
cliente_1742,producto_16,7,72.59,2024-01-23
cliente_2212,producto_28,2,171.23,2024-04-25
cliente_4333,producto_3,10,905.84,2023-08-06
cliente_4221,producto_47,5,294.86,2024-06-04
cliente_2066,producto_4,10,599.41,2023-09-07
cliente_2910,producto_20,6,590.83,2023-07-27
cliente_4129,producto_19,1,46.44,2024-04-14
cliente_3825,producto_1,5,403.41,2024-01-11
cliente_2891,producto_3,4,115.56,2023-10-20
cliente_2137,producto_5,7,115.77,2024-03-10
cliente_3286,producto_22,2,187.45,2023-09-07
cliente_3106,producto_30,6,249.4,2023-07-02
cliente_1781,producto_24,10,693.72,2023-11-22
cliente_2538,producto_43,5,159.44,2023-10-20
cliente_1675,producto_18,2,50.31,2024-05-31
cliente_2264,producto_48,9,133.9,2023-08-04
cliente_4893,producto_14,1,62.95,2024-02-15
cliente_4344,producto_4,9,145.19,2024-03-12
cliente_287,producto_39,2,113.14,2024-05-22
cliente_4045,producto_21,4,253.01,2023-12-18
cliente_803,producto_18,2,26.4,2024-01-13
cliente_501,producto_43,7,134.91,2024-03-16
cliente_3472,producto_7,2,49.52,2023-11-28
cliente_4274,producto_19,2,164.32,2024-05-24
cliente_4464,producto_43,4,348.85,2023-07-06
cliente_1992,producto_12,9,877.34,2023-11-06
cliente_4836,producto_17,2,158.84,2024-02-18
cliente_4045,producto_47,1,53.82,2023-08-07
cliente_689,producto_20,3,113.43,2024-01-16
cliente_4628,producto_28,3,79.17,2024-03-24
cliente_2930,producto_36,5,58.31,2024-01-25
cliente_1318,producto_24,1,79.26,2024-04-20
cliente_438,producto_5,6,282.72,2023-09-06
cliente_134,producto_12,1,91.48,2024-02-24
cliente_609,producto_45,6,517.82,2024-01-12
cliente_1838,producto_24,3,245.35,2023-10-22
cliente_2977,producto_8,2,87.98,2024-04-27
cliente_1184,producto_6,7,632.9,2024-04-17
cliente_733,producto_23,6,282.19,2024-03-29
cliente_202,producto_39,5,403.84,2024-02-01
cliente_933,producto_9,8,327.74,2024-01-12
cliente_1064,producto_42,5,233.19,2023-08-03
cliente_3692,producto_18,6,444.28,2024-01-28
cliente_3530,producto_23,6,464.35,2023-10-16
cliente_1843,producto_9,2,119.49,2023-08-11
cliente_1981,producto_30,10,727.49,2023-09-28
cliente_3899,producto_18,7,411.24,2024-03-30
cliente_479,producto_5,9,470.76,2024-04-27
cliente_4911,producto_26,5,379.5,2023-09-15
cliente_4464,producto_40,3,260.42,2023-07-05
cliente_4078,producto_24,4,158.24,2024-04-19
cliente_3233,producto_43,5,456.98,2023-08-14
cliente_3488,producto_25,1,82.23,2024-03-31
cliente_844,producto_28,1,38.6,2023-12-09
cliente_2633,producto_39,4,324.12,2023-11-13
cliente_3760,producto_27,8,109.31,2024-04-20
cliente_4298,producto_35,1,20.42,2023-07-17
cliente_2658,producto_28,4,135.55,2023-08-19
cliente_4005,producto_15,4,76.16,2023-11-23
cliente_4276,producto_14,8,598.4,2024-04-05
cliente_1968,producto_12,3,112.65,2023-12-31
cliente_131,producto_9,8,306.96,2023-08-18
cliente_3991,producto_26,2,185.96,2023-10-31
cliente_185,producto_2,2,68.24,2024-02-20
cliente_2457,producto_28,3,194.43,2023-09-19
cliente_1749,producto_7,9,178.41,2024-04-23
cliente_2459,producto_11,9,666.07,2024-05-27
cliente_469,producto_50,3,224.14,2023-07-24
cliente_230,producto_3,10,632.74,2023-10-04
cliente_4754,producto_21,10,952.34,2024-06-13
cliente_1282,producto_28,7,633.58,2023-06-22
cliente_4785,producto_38,7,591.57,2023-09-26
cliente_3341,producto_32,8,745.9,2023-09-28
cliente_4679,producto_27,7,199.94,2024-05-27
cliente_2913,producto_13,9,618.06,2023-09-14
cliente_2818,producto_34,6,396.26,2024-02-24
cliente_398,producto_25,3,296.78,2023-08-18
cliente_1057,producto_33,6,538.05,2024-03-16
cliente_810,producto_5,2,196.66,2023-06-15
cliente_4307,producto_37,5,163.13,2024-06-01
cliente_3053,producto_16,5,289.17,2023-10-23
cliente_461,producto_15,2,29.69,2023-07-09
cliente_427,producto_17,4,212.58,2023-10-09
cliente_2558,producto_42,6,441.47,2024-06-13
cliente_782,producto_43,1,23.85,2023-10-10
cliente_2541,producto_3,3,273.09,2023-06-24
cliente_3001,producto_42,2,21.47,2024-04-04
cliente_1879,producto_32,9,577.81,2024-04-17
cliente_1332,producto_18,4,249.69,2023-08-25
cliente_344,producto_45,5,347.51,2024-02-25
cliente_835,producto_36,4,91.54,2023-09-18
cliente_1735,producto_42,10,940.75,2024-05-12
cliente_3004,producto_19,6,72.67,2024-05-27
cliente_3364,producto_21,10,593.99,2023-10-31
cliente_26,producto_7,2,161.61,2023-11-03
cliente_2073,producto_47,3,52.74,2024-01-05
cliente_4349,producto_4,3,183.77,2023-06-26
cliente_3599,producto_12,1,90.02,2024-05-17
cliente_4758,producto_4,5,175.86,2024-05-27
cliente_3107,producto_16,3,114.64,2024-03-08
cliente_1871,producto_41,8,726.34,2024-05-21
cliente_822,producto_3,8,736.8,2023-11-07
cliente_3165,producto_33,5,361.72,2024-04-15
cliente_494,producto_6,6,570.43,2023-11-13
cliente_25,producto_27,7,116.72,2023-09-26
cliente_1759,producto_3,2,79.17,2024-03-13
cliente_1022,producto_5,3,64.94,2024-06-09
cliente_186,producto_45,8,500.76,2023-07-27
cliente_1317,producto_18,7,595.24,2023-06-30
cliente_1227,producto_11,7,505.09,2023-11-26
cliente_2804,producto_49,7,346.55,2024-02-05
cliente_567,producto_42,3,253.03,2024-02-20
cliente_859,producto_10,8,610.68,2023-08-21
cliente_2665,producto_37,7,559.76,2023-12-25
cliente_2277,producto_42,2,28.06,2024-04-17
cliente_1636,producto_33,10,399.26,2023-07-18
cliente_334,producto_44,9,543.16,2023-06-26
cliente_4874,producto_13,3,279.28,2023-11-29
cliente_3624,producto_6,5,180.8,2024-04-27
cliente_2456,producto_2,2,151.52,2023-11-19
cliente_1676,producto_46,9,317.75,2023-12-10
cliente_2441,producto_37,1,32.72,2023-08-01
cliente_3255,producto_28,1,51.97,2023-08-04
cliente_4843,producto_22,5,136.42,2023-11-28
cliente_363,producto_34,7,512.85,2023-09-19
cliente_4473,producto_3,10,221.23,2023-12-22
cliente_3350,producto_25,6,320.95,2023-10-27
cliente_2720,producto_13,4,324.22,2024-05-17
cliente_2251,producto_2,2,180.6,2023-10-16
cliente_510,producto_48,1,23.87,2023-06-25
cliente_1208,producto_38,6,429.52,2023-10-09
cliente_2543,producto_11,10,820.41,2023-11-06
cliente_3026,producto_26,10,369.97,2023-11-17
cliente_491,producto_33,5,453.75,2023-12-14
cliente_3699,producto_34,2,87.52,2024-01-23
cliente_4674,producto_40,2,48.97,2024-03-23
cliente_3263,producto_27,5,241.93,2024-05-05
cliente_2313,producto_37,8,690.01,2024-03-01
cliente_3926,producto_49,1,14.99,2024-04-10
cliente_4754,producto_43,1,82.56,2023-11-28
cliente_1471,producto_11,1,84.54,2023-07-09
cliente_1238,producto_9,4,385.74,2023-11-10
cliente_3944,producto_20,3,227.12,2024-05-31
cliente_3852,producto_46,10,491.39,2023-08-03
cliente_2760,producto_41,3,223.88,2023-08-27
cliente_3511,producto_5,2,20.38,2023-12-08
cliente_2425,producto_17,9,190.74,2023-11-15
cliente_2584,producto_34,6,269.64,2023-07-04
cliente_680,producto_24,4,240.65,2024-04-27
cliente_115,producto_32,10,635.22,2023-08-30
cliente_1459,producto_24,8,578.26,2023-09-22
cliente_4220,producto_29,8,759.16,2023-12-05
cliente_508,producto_17,2,96.38,2023-07-27
cliente_222,producto_30,8,132.18,2023-08-15
cliente_2360,producto_19,8,314.11,2024-02-15
cliente_2803,producto_2,4,243.68,2023-12-20
cliente_3160,producto_24,9,240.38,2023-09-08
cliente_152,producto_18,5,357.88,2023-10-14
cliente_4698,producto_26,8,571.58,2024-04-04
cliente_1261,producto_44,3,229.78,2023-12-25
cliente_1423,producto_37,3,131.86,2024-01-10
cliente_1844,producto_46,9,500.33,2023-10-17
cliente_365,producto_31,5,380.98,2024-01-29
cliente_2571,producto_21,9,275.55,2023-07-07
cliente_3750,producto_5,7,693.76,2024-02-17
cliente_168,producto_41,7,483.07,2023-09-15
cliente_165,producto_45,3,131.4,2023-06-16
cliente_1302,producto_48,9,169.5,2023-07-30
cliente_4904,producto_25,6,214.13,2024-04-13
cliente_2611,producto_33,10,980.14,2023-08-16
cliente_2171,producto_14,9,830.35,2024-05-28
cliente_1707,producto_23,10,897.8,2024-01-21
cliente_3672,producto_20,10,265.32,2024-05-26
cliente_2623,producto_41,10,277.5,2023-12-15
cliente_4004,producto_50,9,257.85,2024-01-09
cliente_3311,producto_2,3,32.62,2023-12-30
cliente_1231,producto_50,8,282.23,2024-06-04
cliente_3663,producto_11,4,283.9,2023-12-25
cliente_3179,producto_22,8,459.62,2023-12-24
cliente_831,producto_48,4,59.21,2024-02-03
cliente_1877,producto_34,1,58.85,2024-03-02
cliente_4913,producto_19,5,226.1,2024-02-01
cliente_1591,producto_42,2,188.23,2023-08-02
cliente_1977,producto_29,1,38.11,2024-04-20
cliente_3272,producto_31,8,627.36,2024-06-02
cliente_4231,producto_5,6,465.22,2023-09-25
cliente_20,producto_9,5,288.51,2023-10-27
cliente_3021,producto_43,5,97.53,2023-08-29
cliente_2806,producto_3,6,437.61,2024-02-28
cliente_4160,producto_37,5,225.18,2024-01-09
cliente_336,producto_36,10,135.59,2023-09-12
cliente_1990,producto_31,7,679.14,2024-03-21
cliente_1246,producto_10,9,714.86,2023-11-08
cliente_3948,producto_31,10,692.19,2024-01-09
cliente_270,producto_5,6,134.96,2023-08-04
cliente_1049,producto_15,4,362.83,2023-11-22
cliente_450,producto_26,5,265.95,2024-02-21
cliente_691,producto_31,3,105.67,2023-06-18
cliente_1994,producto_36,1,74.12,2024-02-24
cliente_4492,producto_11,3,211.15,2023-09-02
cliente_1087,producto_14,5,304.77,2023-11-27
cliente_4243,producto_31,2,163.99,2023-12-04
cliente_4061,producto_30,8,502.6,2023-07-14
cliente_3544,producto_34,10,816.17,2023-10-05
cliente_3314,producto_26,8,613.24,2023-08-06
cliente_414,producto_40,9,130.32,2023-07-22
cliente_264,producto_11,5,307.49,2024-05-30
cliente_4274,producto_19,7,113.72,2023-07-07
cliente_4704,producto_40,5,443.57,2024-02-10
cliente_4636,producto_28,5,485.38,2023-07-23
cliente_4860,producto_20,3,229.68,2024-01-13
cliente_2805,producto_46,1,45.79,2024-05-15
cliente_1842,producto_5,1,87.42,2023-06-16
cliente_2573,producto_5,8,595.38,2023-11-30
cliente_4674,producto_7,1,29.75,2024-02-29
cliente_1468,producto_43,6,451.82,2023-06-20
cliente_908,producto_45,4,144.71,2023-11-08
cliente_1491,producto_21,6,137.62,2024-01-19
cliente_4765,producto_39,2,26.58,2023-07-05
cliente_1757,producto_43,7,117.55,2023-08-21
cliente_936,producto_1,9,363.88,2024-06-03
cliente_1107,producto_31,10,765.26,2023-09-28
cliente_952,producto_36,1,46.41,2024-01-22
cliente_1272,producto_20,2,178.98,2023-10-29
cliente_761,producto_5,8,529.44,2024-04-07
cliente_174,producto_49,6,475.53,2024-02-05
cliente_2664,producto_10,4,78.78,2024-04-02
cliente_316,producto_3,10,900.55,2023-07-20
cliente_202,producto_23,4,249.44,2024-01-05
cliente_616,producto_36,10,249.61,2024-05-13
cliente_4336,producto_2,7,127.93,2024-03-04
cliente_1629,producto_9,9,851.27,2024-06-01
cliente_2322,producto_16,5,471.89,2023-10-22
cliente_3177,producto_36,7,552.85,2023-11-10
cliente_2144,producto_16,5,254.62,2024-01-03
cliente_4453,producto_23,5,452.89,2023-10-02
cliente_2087,producto_13,7,429.12,2023-08-19
cliente_3924,producto_45,6,342.41,2023-08-15
cliente_1726,producto_38,10,578.76,2024-02-06
cliente_4033,producto_3,1,81.74,2023-10-21
cliente_4263,producto_39,9,613.69,2023-09-19
cliente_1670,producto_20,4,195.9,2024-03-30
cliente_347,producto_30,4,320.98,2024-05-05
cliente_1265,producto_43,6,451.07,2024-02-08
cliente_4109,producto_41,8,444.91,2024-04-11
cliente_3160,producto_13,5,123.56,2024-02-06
cliente_3035,producto_7,4,248.5,2023-12-08
cliente_3923,producto_47,4,302.22,2023-10-07
cliente_4389,producto_25,2,112.09,2024-03-26
cliente_2061,producto_49,3,290.07,2024-01-06
cliente_1570,producto_19,3,95.66,2023-12-11
cliente_3097,producto_39,3,268.06,2023-09-05
cliente_4705,producto_24,4,202.98,2024-02-10
cliente_506,producto_26,4,141.03,2024-04-12
cliente_4959,producto_40,10,371.45,2024-01-16
cliente_2277,producto_14,3,280.85,2023-10-11
cliente_3772,producto_26,5,268.38,2024-03-10
cliente_4246,producto_22,10,282.45,2023-06-28
cliente_4175,producto_43,10,237.86,2024-06-06
cliente_1480,producto_18,2,195.61,2024-03-18
cliente_522,producto_11,3,216.84,2023-11-26
cliente_2153,producto_9,10,390.47,2024-03-05
cliente_736,producto_11,3,39.05,2023-10-01
cliente_2027,producto_44,1,51.84,2024-06-01
cliente_899,producto_48,6,284.68,2023-09-06
cliente_502,producto_15,4,114.43,2023-07-18
cliente_1650,producto_32,7,243.44,2023-08-08
cliente_3400,producto_7,10,556.81,2023-07-28
cliente_3624,producto_36,7,644.24,2023-07-04
cliente_3942,producto_22,8,318.29,2023-11-06
cliente_4124,producto_20,3,74.43,2024-01-13
cliente_970,producto_40,10,114.23,2023-08-10
cliente_4605,producto_9,8,626.17,2024-01-18
cliente_1649,producto_7,7,457.34,2023-07-19
cliente_2070,producto_16,1,92.2,2024-03-20
cliente_3235,producto_43,6,408.59,2024-03-08
cliente_1704,producto_25,9,765.55,2023-07-21
cliente_4319,producto_4,9,876.31,2024-04-12
cliente_342,producto_17,3,279.77,2024-01-31
cliente_298,producto_10,8,236.51,2023-10-17
cliente_4798,producto_1,3,188.74,2023-09-10
cliente_4682,producto_37,5,258.43,2024-01-28
cliente_1978,producto_43,3,93.24,2023-09-18
cliente_1288,producto_20,2,75.45,2023-07-17
cliente_1213,producto_31,7,662.97,2023-10-02
cliente_705,producto_30,2,161.68,2023-09-11
cliente_3870,producto_44,6,454.11,2024-05-21
cliente_4349,producto_23,4,344.05,2023-06-24
cliente_1067,producto_37,10,506.44,2023-07-21
cliente_612,producto_21,5,119.21,2023-10-29
cliente_1675,producto_26,1,23.08,2024-04-12
cliente_281,producto_41,8,177.21,2024-01-07
cliente_4366,producto_17,10,885.56,2024-06-14
cliente_1776,producto_40,7,355.02,2024-04-17
cliente_1711,producto_25,8,641.05,2023-08-26
cliente_2091,producto_25,1,78.69,2023-11-19
cliente_222,producto_50,9,354.15,2023-10-24
cliente_3395,producto_49,2,188.82,2023-11-26
cliente_3237,producto_18,2,34.25,2023-12-04
cliente_2767,producto_6,4,323.67,2023-07-15
cliente_903,producto_33,9,346.64,2023-12-25
cliente_2734,producto_9,3,203.84,2023-11-11
cliente_3135,producto_5,8,350.95,2024-04-13
cliente_3287,producto_46,6,166.79,2024-03-17
cliente_2209,producto_2,6,376.52,2024-04-29
cliente_4108,producto_18,8,276.95,2023-08-01
cliente_768,producto_38,10,452.98,2023-06-19
cliente_2128,producto_26,1,66.35,2024-05-24
cliente_2274,producto_35,8,185.89,2023-10-07
